age,job,marital,education,has_default,balance,has_housing,has_loan,age_t,balance_sign,balance_t,job_admin,job_bluecollar,job_technician,job_services,job_management,job_retired,job_selfemployed,job_entrepreneur,job_unemployed,job_housemaid,job_student,job_unknown,marital_married,marital_single,marital_divorced,marital_unknown,education_ord,default_bin,housing_bin,loan_bin,target_bin,cluster_k5
35,management,married,tertiary,False,-468,True,False,-0.4403713427032558,-1,0.04198694651912468,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
59,retired,divorced,secondary,False,679,False,False,1.741053345718603,1,0.20952973771012084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
42,entrepreneur,married,unknown,False,206,True,False,0.1958775247531197,1,-0.3268804607005297,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,0,1,0,1,2
27,management,single,tertiary,False,1,True,False,-1.1675129055105422,1,-2.4193370967533547,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,4
27,technician,single,secondary,False,489,True,False,-1.1675129055105422,1,0.06174202222634642,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
36,housemaid,married,primary,False,78,True,False,-0.3494786473523451,1,-0.7613176977227241,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2
59,housemaid,divorced,primary,False,2518,False,False,1.741053345718603,1,0.8001280543613165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
43,admin,married,secondary,False,378,False,False,0.28677022010403047,1,-0.05410652538909139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
39,technician,single,secondary,False,391,False,True,-0.07680056129961267,1,-0.0388961926168435,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
33,unemployed,married,secondary,False,-144,False,False,-0.6221567334050774,-1,-0.4874304735370462,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2
36,self-employed,single,tertiary,False,1240,False,False,-0.3494786473523451,1,0.48084358757929013,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
35,blue-collar,divorced,primary,False,1792,True,False,-0.4403713427032558,1,0.6468000503745471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2
50,blue-collar,married,unknown,False,2284,True,False,0.9230190875604061,1,0.7561571637764047,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,1,2
55,technician,married,secondary,False,264,True,True,1.37748256431496,1,-0.2154779611293204,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
51,unemployed,divorced,tertiary,False,0,False,False,1.013911782911317,0,-2.7319479450808406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,4
48,entrepreneur,married,tertiary,True,-392,False,False,0.7412336968585845,-1,-0.037747142006473965,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,3
55,housemaid,divorced,primary,False,77,False,False,1.37748256431496,1,-0.7670630253628523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
30,services,married,secondary,False,48,True,False,-0.8948348194578097,1,-0.9767287375993005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
53,blue-collar,married,primary,False,252,False,False,1.1956971736131385,1,-0.2363775515027848,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
40,blue-collar,married,secondary,False,1954,False,False,0.014092134051298123,1,0.685811733272587,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
44,technician,married,primary,False,755,False,True,0.37766291545494135,1,0.25731277106798195,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
51,self-employed,married,tertiary,False,5350,True,True,1.013911782911317,1,1.1399227314178917,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,1,1,3
58,management,married,secondary,False,-382,False,False,1.6501606503676922,-1,-0.04937155149696585,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
40,housemaid,single,tertiary,False,7441,False,False,0.014092134051298123,1,1.2886885638527001,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0
35,management,married,tertiary,False,1731,False,False,-0.4403713427032558,1,0.6311893405713308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
49,management,divorced,tertiary,False,755,False,False,0.8321263922094952,1,0.25731277106798195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3
40,blue-collar,married,primary,False,57,True,False,0.014092134051298123,1,-0.9006795367077214,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
48,admin,married,primary,False,3644,True,True,0.7412336968585845,1,0.966770797923483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2
40,admin,married,secondary,False,341,False,False,0.014092134051298123,1,-0.10043592930670144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
58,unemployed,married,primary,False,1183,False,False,1.6501606503676922,1,0.4596379325083291,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
49,services,married,secondary,False,388,False,False,0.8321263922094952,1,-0.04236101468200215,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
38,technician,married,secondary,False,1919,False,False,-0.16769325665052345,1,0.677664376627414,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
51,housemaid,divorced,tertiary,False,1613,False,False,1.013911782911317,1,0.5993660715665368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,1
36,management,divorced,tertiary,False,0,False,False,-0.3494786473523451,0,-2.7319479450808406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,4
55,retired,married,secondary,False,0,False,False,1.37748256431496,0,-2.7319479450808406,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4
52,management,married,tertiary,False,7192,False,False,1.1048044782622277,1,1.2733403758188977,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
43,technician,married,tertiary,False,0,False,False,0.28677022010403047,0,-2.7319479450808406,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,4
60,management,divorced,secondary,False,0,False,False,1.8319460410695139,0,-2.7319479450808406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4
57,retired,married,secondary,False,466,False,False,1.5592679550167814,1,0.04005958409607502,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
41,technician,married,tertiary,False,515,False,False,0.1049848294022089,1,0.08505945170878332,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
50,technician,married,tertiary,False,2313,False,False,0.9230190875604061,1,0.7618450241165187,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
53,blue-collar,married,secondary,False,-8,False,False,1.1956971736131385,-1,-1.7409950012454531,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4
59,retired,married,primary,False,1634,True,True,1.741053345718603,1,0.6051962817403198,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
59,housemaid,married,primary,False,100,False,False,1.741053345718603,1,-0.6505188051139956,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
33,management,married,tertiary,False,679,False,False,-0.6221567334050774,1,0.20952973771012084,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
52,unknown,married,unknown,False,5361,False,False,1.1048044782622277,1,1.1408489005712896,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,1,1
58,management,divorced,tertiary,False,1257,False,False,1.6501606503676922,1,0.4869797655087298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1
58,unknown,married,unknown,False,1547,False,False,1.6501606503676922,1,0.5805359236264772,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,1,1
59,retired,married,primary,False,3400,True,False,1.741053345718603,1,0.9355222773876263,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
51,admin,married,secondary,False,949,False,False,1.013911782911317,1,0.36033094985423303,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
50,admin,married,secondary,False,4855,False,False,0.9230190875604061,1,1.0961446746606862,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
49,technician,single,secondary,False,1377,False,False,0.8321263922094952,1,0.5280705751728129,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
33,management,divorced,tertiary,False,2885,False,False,-0.6221567334050774,1,0.861468610588889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3
55,blue-collar,married,primary,False,512,False,False,1.37748256431496,1,0.08242969428350676,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
42,technician,married,tertiary,False,921,False,False,0.1958775247531197,1,0.34683842718431107,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
52,services,married,secondary,False,1000,False,False,1.1048044782622277,1,0.38391511116587085,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
38,technician,married,tertiary,False,202,False,False,-0.16769325665052345,1,-0.335680781294437,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
55,technician,married,tertiary,False,169,False,True,1.37748256431496,1,-0.41569195894485017,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1
49,technician,married,tertiary,False,3726,False,False,0.8321263922094952,1,0.9768043571226996,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
56,technician,divorced,secondary,False,146,True,False,1.4683752596658706,1,-0.4812522656816068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
46,technician,married,secondary,False,940,False,False,0.5594483061567629,1,0.35603793056932154,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
57,retired,divorced,tertiary,False,734,False,False,1.5592679550167814,1,0.24460764581655414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1
61,retired,married,secondary,False,77,False,False,1.9228387364204247,1,-0.7670630253628523,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
45,admin,married,secondary,False,925,False,False,0.4685556108058521,1,0.34879082036585896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
39,management,married,tertiary,False,1836,False,False,-0.07680056129961267,1,0.6577339706219026,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
46,admin,married,secondary,False,660,False,False,0.5594483061567629,1,0.1967488074126099,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
34,management,single,tertiary,False,681,False,False,-0.5312640380541666,1,0.21085426765071802,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
43,management,single,tertiary,False,1304,False,False,0.28677022010403047,1,0.5035224702983412,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,3
34,services,married,secondary,False,2956,False,False,-0.5312640380541666,1,0.872429667141649,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
35,management,divorced,tertiary,False,146,False,False,-0.4403713427032558,1,-0.4812522656816068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3
36,management,divorced,tertiary,True,36,False,False,-0.3494786473523451,1,-1.1034163091290992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,3
45,management,divorced,tertiary,False,1,False,False,0.4685556108058521,1,-2.4193370967533547,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,4
47,technician,married,secondary,False,2480,False,False,0.6503410015076737,1,0.7932726901373969,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
42,technician,married,tertiary,False,14282,True,False,0.1958775247531197,1,1.5827105517620872,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
34,blue-collar,married,secondary,False,182,False,False,-0.5312640380541666,1,-0.38245864286011927,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
40,management,single,tertiary,False,0,False,False,0.014092134051298123,0,-2.7319479450808406,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,4
40,technician,divorced,secondary,False,311,False,False,0.014092134051298123,1,-0.14184132870788088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
32,technician,married,secondary,False,560,False,False,-0.7130494287559882,1,0.12276960618032935,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
33,technician,single,secondary,False,3059,False,True,-0.6221567334050774,1,0.887871833218023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
32,self-employed,married,tertiary,False,1423,False,False,-0.7130494287559882,1,0.5428799696261669,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
46,blue-collar,married,primary,False,874,False,False,0.5594483061567629,1,0.3232413931544124,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
50,admin,married,secondary,False,706,True,False,0.9230190875604061,1,0.22709079862677448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
51,blue-collar,married,primary,False,7098,False,False,1.013911782911317,1,1.2674077126991248,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30,management,single,tertiary,False,5389,False,False,-0.8948348194578097,1,1.1431978752594787,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
34,technician,divorced,tertiary,False,674,True,False,-0.5312640380541666,1,0.20620129366856266,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,3
39,technician,single,secondary,False,1104,False,False,-0.07680056129961267,1,0.4284947922004726,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
47,admin,married,secondary,False,3070,False,False,0.6503410015076737,1,0.8894901756254346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
40,technician,divorced,secondary,False,0,False,False,0.014092134051298123,0,-2.7319479450808406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4
50,blue-collar,married,primary,False,4108,True,False,0.9230190875604061,1,1.0208113713447755,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
60,management,married,tertiary,False,0,False,False,1.8319460410695139,0,-2.7319479450808406,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,4
32,management,single,tertiary,False,4291,False,False,-0.7130494287559882,1,1.0404629475715057,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
57,technician,married,tertiary,False,6822,False,False,1.5592679550167814,1,1.2495233718850192,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1
41,self-employed,married,tertiary,False,231,False,False,0.1049848294022089,1,-0.27545784005275,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
50,technician,married,secondary,False,3176,False,False,0.9230190875604061,1,0.9047945329232022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
46,technician,divorced,secondary,False,-824,True,False,0.5594483061567629,-1,0.29670420286630755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2
31,management,married,tertiary,False,676,False,False,-0.8039421241068989,1,0.20753562044248686,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
36,technician,single,secondary,False,651,False,False,-0.3494786473523451,1,0.19056589399638593,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
45,technician,divorced,secondary,False,2657,False,False,0.4685556108058521,1,0.8243522635406327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
33,technician,divorced,secondary,False,801,False,False,-0.6221567334050774,1,0.28395221781738206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
41,technician,married,tertiary,False,1517,False,False,0.1049848294022089,1,0.5717097687423944,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
37,technician,single,secondary,False,980,False,False,-0.25858595200143425,1,0.3748128421598528,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60,management,married,tertiary,False,73,False,False,1.8319460410695139,1,-0.7908054608016134,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1
47,services,married,secondary,False,405,False,True,0.6503410015076737,1,-0.02306993296695129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
35,management,married,tertiary,False,82,False,False,-0.4403713427032558,1,-0.7390414603263065,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
47,blue-collar,married,secondary,False,8229,False,False,0.6503410015076737,1,1.334080296813257,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
38,management,married,tertiary,False,179,False,False,-0.16769325665052345,1,-0.3899133930923207,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
33,management,married,tertiary,False,1047,False,False,-0.6221567334050774,1,0.40460893105828927,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
44,technician,single,secondary,False,7138,False,False,0.37766291545494135,1,1.2699417950542164,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
31,management,single,tertiary,False,165,False,True,-0.8039421241068989,1,-0.42643061199882093,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0
31,management,single,tertiary,False,37,False,False,-0.8039421241068989,1,-1.0913888731420889,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
32,technician,single,secondary,False,40,False,False,-0.7130494287559882,1,-1.05711906795856,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
49,services,married,secondary,False,823,False,False,0.8321263922094952,1,0.29615720204654256,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
52,services,married,primary,False,1625,False,False,1.1048044782622277,1,0.6027068432911477,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31,technician,married,tertiary,False,120,False,False,-0.8039421241068989,1,-0.5690362390145756,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
35,management,married,tertiary,False,2957,True,True,-0.4403713427032558,1,0.8725821615203156,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,3
32,technician,single,secondary,False,483,False,False,-0.7130494287559882,1,0.056185457640395474,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
31,management,single,tertiary,False,2,False,False,-0.8039421241068989,1,-2.2364714731631463,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,4
36,technician,divorced,secondary,False,1,False,False,-0.3494786473523451,1,-2.4193370967533547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4
39,management,married,tertiary,False,1795,False,False,-0.07680056129961267,1,0.6475540245606431,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
46,management,married,tertiary,False,4,False,False,0.5594483061567629,1,-2.0060880335826794,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,4
46,management,divorced,tertiary,False,1297,False,False,0.5594483061567629,1,0.5010967903485699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3
48,blue-collar,married,primary,False,476,False,False,0.7412336968585845,1,0.049615071207906036,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
36,management,married,tertiary,False,9,False,False,-0.3494786473523451,1,-1.6934771852551938,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,4
30,management,married,tertiary,False,131,True,False,-0.8948348194578097,1,-0.5297939234750428,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
30,management,single,tertiary,False,4889,False,False,-0.8948348194578097,1,1.099291429084755,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
33,management,single,tertiary,False,1120,False,False,-0.6221567334050774,1,0.4349783125992178,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
57,housemaid,married,primary,False,2785,False,False,1.5592679550167814,1,0.8455642079741285,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
33,management,single,tertiary,False,0,False,False,-0.6221567334050774,0,-2.7319479450808406,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,4
35,management,married,tertiary,False,43,False,False,-0.4403713427032558,1,-1.0252703953927367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
39,management,married,secondary,False,11835,True,False,-0.07680056129961267,1,1.4979563010094612,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,3
53,management,married,tertiary,False,0,False,False,1.1956971736131385,0,-2.7319479450808406,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,4
39,management,married,secondary,False,215,False,False,-0.07680056129961267,1,-0.3076859843453025,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3
41,management,married,secondary,False,456,True,False,0.1049848294022089,1,0.03029725227824383,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,3
32,management,single,secondary,False,2018,False,False,-0.7130494287559882,1,0.7003394793799013,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
31,management,married,secondary,False,0,False,False,-0.8039421241068989,0,-2.7319479450808406,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4
37,technician,single,secondary,False,4,False,False,-0.25858595200143425,1,-2.0060880335826794,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4
51,blue-collar,married,primary,False,541,False,False,1.013911782911317,1,0.10723037137345419,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
41,management,married,tertiary,False,0,False,False,0.1049848294022089,0,-2.7319479450808406,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,4
35,technician,single,secondary,False,354,False,False,-0.4403713427032558,1,-0.08361036955480933,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
48,blue-collar,married,primary,False,719,False,True,0.7412336968585845,1,0.23530830356265073,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
34,management,married,tertiary,False,828,False,True,-0.5312640380541666,1,0.29888559585228536,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,3
47,blue-collar,married,secondary,False,2787,False,False,0.6503410015076737,1,0.8458878550067547,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
46,unemployed,married,secondary,False,2551,False,False,0.5594483061567629,1,0.8059980129803823,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
60,retired,married,secondary,False,2722,False,False,1.8319460410695139,1,0.835248589058768,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
39,management,married,secondary,False,1880,False,False,-0.07680056129961267,1,0.6684090753989456,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3
57,blue-collar,married,primary,False,2112,False,False,1.5592679550167814,1,0.7208629619669857,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
32,management,divorced,tertiary,False,874,False,False,-0.7130494287559882,1,0.3232413931544124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3
32,management,single,tertiary,False,2667,True,False,-0.7130494287559882,1,0.8260458521646873,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0
36,unemployed,divorced,secondary,False,871,False,False,-0.3494786473523451,1,0.32169244330692215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2
30,management,married,secondary,False,850,False,False,-0.8948348194578097,1,0.3106982314158243,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3
33,technician,married,secondary,False,3243,False,False,-0.6221567334050774,1,0.9142068483954418,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
57,management,divorced,tertiary,False,8897,True,False,1.5592679550167814,1,1.3692767357871585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1
38,technician,single,tertiary,False,508,True,True,-0.16769325665052345,1,0.07889932697600265,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0
46,self-employed,married,secondary,False,548,False,False,0.5594483061567629,1,0.11301782905757463,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
30,management,married,tertiary,False,1567,True,False,-0.8948348194578097,1,0.5863255040381279,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,3
49,management,married,tertiary,False,4751,False,False,0.8321263922094952,1,1.086380717015316,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3
38,technician,married,secondary,False,1478,False,False,-0.16769325665052345,1,0.55997131319283,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
36,technician,single,secondary,True,12,False,False,-0.3494786473523451,1,-1.5751503456080318,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,4
49,blue-collar,married,primary,False,128,False,False,0.8321263922094952,1,-0.5401622449461881,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
49,blue-collar,married,secondary,False,553,False,False,0.8321263922094952,1,0.11710672488577319,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
40,unemployed,divorced,secondary,False,1694,False,False,0.014092134051298123,1,0.6214503695208969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2
49,blue-collar,married,primary,False,408,False,False,0.8321263922094952,1,-0.019749656960104788,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
